1609459200000,737.18,740.00,736.53,737.60,11089.591,1609459499999,8192004.50506,4402,7583.030,5602537.20165,0
1609459500000,737.69,737.84,733.10,733.40,13688.641,1609459799999,10069045.51057,5674,3010.144,2213804.46711,0
1609459800000,733.38,734.69,730.44,731.64,21994.377,1609460099999,16110952.58908,10148,7626.829,5588195.79686,0
1609460100000,731.70,732.99,731.01,732.21,9006.478,1609460399999,6594133.33392,5301,4310.673,3156473.89479,0
1609460400000,732.21,732.60,730.00,732.30,6773.223,1609460699999,4952678.04145,4494,2573.208,1882555.73938,0
1609460700000,732.30,732.89,730.78,732.36,4595.477,1609460999999,3362782.07808,3231,1990.841,1457234.88569,0
1609461000000,732.36,733.62,732.21,732.52,4781.118,1609461299999,3504336.20134,3519,2225.653,1631284.37184,0
1609461300000,732.62,735.10,732.62,734.04,7445.430,1609461599999,5467391.38353,3886,5255.550,3859242.30967,0
1609461600000,734.04,734.65,734.00,734.18,2366.977,1609461899999,1737820.24945,2439,1664.038,1221712.44682,0
1609461900000,734.18,735.07,733.04,734.62,6864.901,1609462199999,5038302.18096,3134,2325.529,1707715.84888,0
1609462200000,734.62,735.95,734.37,734.38,5378.174,1609462499999,3954413.45036,3228,3523.680,2590829.21176,0
1609462500000,734.38,736.35,734.38,734.60,4108.139,1609462799999,3021067.19344,2805,1965.173,1445418.97121,0
1609462800000,734.61,736.66,734.00,736.65,3420.226,1609463099999,2514034.85868,3154,1723.604,1267329.98508,0
1609463100000,736.65,739.34,736.34,738.03,15198.476,1609463399999,11218175.42166,6394,8851.863,6533988.15787,0
1609463400000,738.00,744.49,737.81,744.47,23961.499,1609463699999,17750847.91535,9289,13874.454,10277231.19034,0
1609463700000,744.48,744.62,741.19,741.19,18945.377,1609463999999,14069784.36937,6879,6684.568,4965175.56225,0
1609464000000,741.19,742.84,740.90,741.94,6982.874,1609464299999,5180980.33199,4089,2972.618,2205989.08380,0
1609464300000,741.93,744.09,741.20,743.41,6879.772,1609464599999,5111039.30799,3896,3749.192,2784893.64486,0
1609464600000,743.39,744.89,741.78,742.99,11642.271,1609464899999,8652487.56659,4925,4694.256,3489951.29504,0
1609464900000,743.00,749.80,742.64,748.03,29670.460,1609465199999,22167854.98964,11024,18287.626,13660972.91892,0
1609465200000,748.06,749.49,745.96,748.32,16214.406,1609465499999,12131324.27677,6056,7653.262,5729590.29771,0
1609465500000,748.34,750.40,748.34,749.04,13961.755,1609465799999,10465801.18858,5335,7208.229,5404277.15508,0
1609465800000,749.04,749.28,747.39,747.79,10149.242,1609466099999,7592971.18218,3973,3254.438,2434661.86255,0
1609466100000,747.79,750.20,747.01,749.33,7057.704,1609466399999,5284809.50663,3598,3834.623,2872336.97696,0
1609466400000,749.37,750.40,748.10,748.43,8973.712,1609466699999,6724144.83575,4762,3669.097,2749993.69986,0
1609466700000,748.39,748.94,746.62,747.30,7692.000,1609466999999,5747951.27334,4321,1789.694,1337815.09315,0
1609467000000,747.25,747.78,745.11,745.73,7730.655,1609467299999,5771905.68582,4444,1745.017,1303309.46507,0
1609467300000,745.74,747.93,745.73,747.26,6449.543,1609467599999,4818018.83982,3743,2535.687,1894616.07340,0
1609467600000,747.26,747.52,745.71,747.01,8592.367,1609467899999,6413931.78550,3368,3853.976,2876585.32698,0
1609467900000,747.01,747.40,745.44,746.35,4509.439,1609468199999,3366692.11140,3052,980.307,731823.75313,0
1609468200000,746.35,746.43,743.23,744.12,12944.084,1609468499999,9638409.79916,5330,4557.228,3393751.44860,0
1609468500000,744.16,746.65,744.16,746.00,4638.177,1609468799999,3456981.96553,2662,2187.766,1630686.09328,0
1609468800000,746.06,746.77,743.96,745.59,5481.278,1609469099999,4088160.19848,3405,3017.889,2251403.10076,0
1609469100000,745.59,747.50,745.24,747.50,2547.566,1609469399999,1901187.83104,2246,1480.479,1105083.69267,0
1609469400000,747.43,748.00,744.50,744.88,3984.366,1609469699999,2972895.77358,2608,2039.432,1522235.09336,0
1609469700000,744.88,746.10,744.33,745.15,4977.484,1609469999999,3709370.27426,2804,2170.914,1618157.32565,0
1609470000000,745.15,746.75,745.01,745.15,2959.230,1609470299999,2206877.60554,2508,1757.815,1310999.80499,0
1609470300000,745.15,746.33,744.29,746.10,2395.241,1609470599999,1785045.20271,2901,1085.661,809200.54209,0
1609470600000,746.10,746.86,744.58,745.19,4422.068,1609470899999,3297853.97208,3006,1708.079,1274339.66418,0
1609470900000,745.19,746.51,745.08,745.33,2313.452,1609471199999,1725011.85791,2799,1158.994,864259.57109,0
1609471200000,745.34,746.38,744.39,744.92,2202.432,1609471499999,1641308.38842,2477,981.507,731565.41956,0
1609471500000,744.92,746.35,744.81,746.35,3204.862,1609471799999,2389133.51222,2502,1954.932,1457250.47308,0
1609471800000,746.34,747.58,745.66,746.11,2910.361,1609472099999,2172974.55379,2708,1673.445,1249556.94502,0
1609472100000,746.12,746.99,745.21,745.94,2903.718,1609472399999,2166920.33663,2347,1653.991,1234267.61538,0
1609472400000,745.98,748.44,745.98,746.75,9272.328,1609472699999,6929966.87721,3682,6319.305,4723218.78485,0
1609472700000,746.75,747.96,746.71,746.72,2501.463,1609472999999,1868766.77642,1862,1375.639,1027638.64909,0
1609473000000,746.72,747.18,745.92,747.09,3597.434,1609473299999,2685387.04646,2334,1736.164,1295969.71073,0
1609473300000,747.10,747.20,745.70,745.88,1611.977,1609473599999,1203318.45609,2198,777.210,580172.65187,0
1609473600000,745.90,747.45,745.52,745.53,2881.862,1609473899999,2150917.93258,2554,1217.384,908656.32669,0
1609473900000,745.53,746.19,744.60,744.94,5279.517,1609474199999,3934893.01279,3241,1957.934,1459196.79555,0
1609474200000,744.95,745.99,744.83,745.41,2208.323,1609474499999,1645812.85459,2709,1091.489,813468.64192,0
1609474500000,745.42,748.04,745.30,747.18,5995.037,1609474799999,4480215.36572,3546,4273.301,3193586.35242,0
1609474800000,747.18,747.84,745.63,746.29,3093.477,1609475099999,2309690.42833,2739,1484.813,1108301.58439,0
1609475100000,746.30,746.97,746.10,746.37,3344.642,1609475399999,2496430.12674,2381,904.297,674977.81057,0
1609475400000,746.37,747.17,742.50,743.55,11390.988,1609475699999,8477498.68604,4877,2956.230,2199858.13449,0
1609475700000,743.55,744.39,743.08,743.71,4586.234,1609475999999,3410623.17111,2871,2202.417,1637943.43988,0
1609476000000,743.71,744.00,740.41,742.39,10420.692,1609476299999,7732039.48559,5032,3919.797,2908950.27182,0
1609476300000,742.53,744.09,742.53,743.30,2804.154,1609476599999,2084778.98074,2161,1255.898,933774.31517,0
1609476600000,743.30,744.45,743.29,743.63,2531.527,1609476899999,1883230.63435,2230,1137.258,846115.26179,0
1609476900000,743.72,744.07,742.52,743.40,3529.608,1609477199999,2624017.82513,2191,1200.526,892565.99088,0
1609477200000,743.46,744.32,741.42,742.54,4316.330,1609477499999,3205830.02803,3030,1011.079,751238.54505,0
1609477500000,742.22,743.11,741.30,741.30,3906.281,1609477799999,2898987.64302,3107,1263.494,937699.94003,0
1609477800000,741.39,743.63,740.46,743.63,6549.126,1609478099999,4860994.59161,3634,3452.352,2563711.04514,0
1609478100000,743.65,743.92,742.51,743.04,2579.007,1609478399999,1916811.70536,2570,1058.303,786682.61107,0
1609478400000,743.00,743.09,741.65,742.21,4347.992,1609478699999,3226945.49632,2450,1243.818,923095.05276,0
1609478700000,742.19,743.20,741.31,742.32,2537.766,1609478999999,1883848.32659,2407,1086.850,807073.52912,0
1609479000000,742.32,742.85,741.00,741.89,2475.265,1609479299999,1836126.54143,2661,982.521,728917.87016,0
1609479300000,741.89,742.37,740.42,742.28,3538.684,1609479599999,2623273.14559,2537,1141.069,846104.58077,0
1609479600000,742.28,742.32,741.31,742.07,2597.870,1609479899999,1927236.10036,2119,1432.850,1063014.44515,0
1609479900000,742.07,743.22,741.57,742.49,3293.159,1609480199999,2445242.23595,2481,1856.463,1378569.42457,0
1609480200000,742.49,742.85,741.00,741.52,3322.040,1609480499999,2463754.48940,2276,1674.704,1242042.91383,0
1609480500000,741.50,742.22,741.21,741.61,1685.033,1609480799999,1249607.21644,1813,1063.226,788475.71401,0
1609480800000,741.73,744.09,741.73,743.81,6211.777,1609481099999,4616989.03748,2458,4771.684,3547344.25831,0
1609481100000,743.82,743.95,742.53,742.67,3249.071,1609481399999,2415306.58491,2427,1390.782,1033828.50980,0
1609481400000,742.67,743.83,742.62,742.63,2421.055,1609481699999,1799293.00700,1912,1410.425,1048150.97919,0
1609481700000,742.63,743.69,740.90,740.90,3879.703,1609481999999,2878802.19964,2473,1597.424,1185467.70462,0
1609482000000,740.90,741.80,740.02,740.31,4540.180,1609482299999,3363707.75557,2414,1832.878,1358263.07523,0
1609482300000,740.31,741.13,738.12,738.45,12257.848,1609482599999,9060465.63010,4586,4211.617,3112850.79855,0
1609482600000,738.48,739.50,737.80,739.50,6307.940,1609482899999,4659385.14816,3238,3805.588,2811362.56004,0
1609482900000,739.50,739.99,739.31,739.79,1920.988,1609483199999,1420922.50730,1930,1254.025,927580.58542,0
1609483200000,739.80,740.50,738.69,740.25,5518.890,1609483499999,4080625.41682,2629,3348.715,2476188.04300,0
1609483500000,740.24,740.88,740.10,740.24,2553.557,1609483799999,1890936.42328,1982,1770.862,1311393.40070,0
1609483800000,740.23,740.81,738.92,739.31,1933.718,1609484099999,1430960.04875,2884,626.290,463649.21497,0
1609484100000,739.30,740.78,738.94,740.76,2171.616,1609484399999,1606418.14624,2002,1139.845,843267.07554,0
1609484400000,740.76,741.54,740.15,741.31,2591.779,1609484699999,1920316.47473,2383,1513.019,1121155.69470,0
1609484700000,741.30,741.38,736.83,737.47,8302.951,1609484999999,6131377.61601,4750,3505.844,2590259.88855,0
1609485000000,737.50,738.59,735.10,735.45,26010.324,1609485299999,19163838.01361,8325,9296.193,6850733.88343,0
1609485300000,735.43,739.49,735.24,739.19,8993.883,1609485599999,6637327.52604,4181,5749.989,4242833.44883,0
1609485600000,739.17,739.17,736.33,738.31,5491.315,1609485899999,4051311.81236,3506,2646.056,1952108.68560,0
1609485900000,738.30,738.80,735.91,736.81,6714.368,1609486199999,4948931.21900,3851,2808.371,2069980.58741,0
1609486200000,736.75,738.10,735.55,737.72,5858.414,1609486499999,4316338.02550,3540,3155.840,2326023.01149,0
1609486500000,737.72,738.55,737.40,738.00,2405.040,1609486799999,1775082.48981,2154,1395.959,1030395.89978,0
1609486800000,738.00,738.68,737.58,737.73,2793.544,1609487099999,2062193.98562,2107,1327.769,980259.75831,0
1609487100000,737.73,737.83,736.45,737.58,2664.896,1609487399999,1964494.13416,2396,1105.008,814650.63527,0
