1625097600000,2274.99,2275.68,2261.42,2265.33,26586.522,1625097899999,60301947.77072,18327,12688.653,28780594.47690,0
1625097900000,2265.33,2265.62,2250.96,2251.71,24843.757,1625098199999,56100427.07929,16893,10879.977,24572090.73193,0
1625098200000,2251.70,2254.50,2242.25,2246.16,23991.947,1625098499999,53940214.84272,18401,10022.005,22531486.38252,0
1625098500000,2246.17,2249.28,2233.38,2242.82,21753.207,1625098799999,48730627.54492,17856,10166.830,22783314.84721,0
1625098800000,2242.70,2250.25,2242.37,2245.29,12901.343,1625099099999,28981437.51732,11953,7941.777,17840823.68028,0
1625099100000,2245.36,2247.00,2238.44,2245.82,12235.077,1625099399999,27453187.28769,11160,5953.800,13360234.29700,0
1625099400000,2245.80,2252.80,2245.20,2251.94,13024.483,1625099699999,29292881.54387,10697,8149.189,18329566.60529,0
1625099700000,2251.94,2255.00,2249.00,2252.96,12311.024,1625099999999,27718941.88075,9715,8092.949,18223400.73192,0
1625100000000,2252.97,2255.00,2244.00,2244.30,8479.931,1625100299999,19075459.08153,9318,3077.701,6926534.67116,0
1625100300000,2244.31,2251.78,2243.97,2250.49,6164.157,1625100599999,13862396.00746,7021,3953.727,8891498.64586,0
1625100600000,2250.49,2253.32,2248.27,2250.51,5176.342,1625100899999,11652077.72210,6698,2239.883,5042646.90070,0
1625100900000,2250.51,2255.00,2245.15,2245.90,9477.893,1625101199999,21319194.89480,9111,4571.015,10283220.07498,0
1625101200000,2245.89,2252.00,2245.21,2249.30,7389.375,1625101499999,16621252.54066,7963,3708.346,8340990.86018,0
1625101500000,2249.45,2254.99,2248.64,2251.00,5003.350,1625101799999,11272623.54001,6729,2722.708,6134018.60873,0
1625101800000,2251.00,2252.87,2245.51,2251.49,6471.540,1625102099999,14557620.70402,7728,3304.314,7432912.81968,0
1625102100000,2251.27,2267.02,2247.43,2262.83,17640.071,1625102399999,39861677.49868,13606,12062.061,27263292.56673,0
1625102400000,2262.82,2268.00,2258.78,2266.21,13067.516,1625102699999,29592530.00497,11765,6173.527,13982303.27390,0
1625102700000,2266.25,2267.19,2256.31,2258.21,7776.634,1625102999999,17575575.01423,8654,3566.640,8059592.29005,0
1625103000000,2258.22,2262.75,2253.92,2261.45,8070.740,1625103299999,18222914.55926,8733,3729.239,8421404.81971,0
1625103300000,2261.48,2262.15,2256.01,2257.00,5182.948,1625103599999,11709207.69638,6588,2092.914,4728464.42833,0
1625103600000,2256.89,2259.57,2251.06,2258.25,6637.999,1625103899999,14967488.17781,8084,2971.577,6701734.34891,0
1625103900000,2258.25,2261.93,2256.36,2259.56,5449.556,1625104199999,12315458.82124,6811,2723.780,6155605.47423,0
1625104200000,2259.57,2266.47,2259.56,2263.01,6801.555,1625104499999,15394619.76703,7766,3301.246,7471648.66063,0
1625104500000,2263.00,2267.19,2258.85,2260.14,6387.960,1625104799999,14453611.11747,7187,3299.659,7467339.12001,0
1625104800000,2260.15,2263.98,2250.42,2251.04,8495.605,1625105099999,19174060.23541,8713,3470.784,7835379.52741,0
1625105100000,2250.92,2253.52,2245.11,2246.25,10625.158,1625105399999,23897505.09853,11808,4302.521,9677350.97214,0
1625105400000,2246.25,2249.85,2230.00,2235.32,28367.383,1625105699999,63520363.59627,22419,12041.519,26970399.24795,0
1625105700000,2235.30,2235.88,2221.63,2228.30,23554.651,1625105999999,52460849.58800,20076,10252.352,22835070.69513,0
1625106000000,2228.29,2231.00,2215.20,2218.61,21616.626,1625106299999,48042220.26461,17353,8014.816,17823631.90763,0
