open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1690848000000,1855.40,1855.83,1855.07,1855.47,4555.785,1690848299999,8452894.76375,3227,2474.890,4592040.19176,0
1690848300000,1855.46,1855.46,1854.27,1854.28,3884.354,1690848599999,7203777.20595,3061,1751.574,3248388.05682,0
1690848600000,1854.28,1855.18,1854.27,1855.18,3116.952,1690848899999,5781034.76460,3347,2230.559,4137067.07769,0
1690848900000,1855.18,1856.16,1854.94,1856.16,4320.519,1690849199999,8016415.07468,3331,2418.163,4486786.45272,0
1690849200000,1856.16,1858.12,1856.15,1857.20,6872.127,1690849499999,12765322.61417,4087,3422.741,6357422.21731,0
1690849500000,1857.20,1858.10,1857.20,1858.10,4008.555,1690849799999,7446837.54047,2949,2520.223,4681831.64156,0
1690849800000,1858.10,1859.36,1857.78,1859.00,3627.547,1690850099999,6742371.51528,3738,2238.170,4159896.23219,0
1690850100000,1859.01,1859.94,1858.60,1859.92,6761.734,1690850399999,12572308.23990,4283,4920.756,9149644.75260,0
1690850400000,1859.92,1860.00,1859.67,1859.79,3365.221,1690850699999,6258921.95514,2953,1915.479,3562551.03193,0
1690850700000,1859.78,1860.43,1859.78,1860.25,4373.989,1690850999999,8136249.35914,2615,3146.349,5852560.74636,0
1690851000000,1860.25,1860.54,1859.47,1860.54,5398.042,1690851299999,10041388.97582,3265,3210.106,5971635.11538,0
1690851300000,1860.53,1861.74,1860.53,1860.99,7261.705,1690851599999,13515097.33000,4181,4571.878,8508596.34680,0
1690851600000,1860.99,1863.68,1860.99,1863.22,9676.018,1690851899999,18017874.84505,6927,5346.983,9956980.64055,0
1690851900000,1863.23,1863.99,1861.05,1861.80,6807.925,1690852199999,12679771.77932,5465,3339.919,6220992.44578,0
1690852200000,1861.80,1862.95,1861.78,1861.92,4599.654,1690852499999,8566565.49619,4228,2258.868,4206959.22978,0
1690852500000,1861.92,1862.33,1860.22,1860.54,5863.042,1690852799999,10909477.75564,4477,2862.064,5325178.17102,0
1690852800000,1860.53,1860.54,1858.49,1858.51,4027.991,1690853099999,7490012.26506,3975,604.103,1123209.87508,0
1690853100000,1858.51,1858.52,1856.91,1856.99,6023.461,1690853399999,11189391.49883,3846,2045.795,3800496.86155,0
1690853400000,1856.98,1857.35,1854.14,1854.68,8776.308,1690853699999,16285563.28265,7293,2803.732,5202371.90676,0
1690853700000,1854.68,1856.77,1854.58,1856.37,5629.357,1690853999999,10444121.64172,4931,2942.227,5458842.43690,0
1690854000000,1856.37,1856.56,1855.04,1856.11,2221.621,1690854299999,4122940.02907,3285,1177.749,2185623.51827,0
1690854300000,1856.10,1856.57,1854.32,1854.32,2856.838,1690854599999,5300659.49209,3002,839.120,1557073.72546,0
1690854600000,1854.31,1854.53,1850.86,1851.80,14744.713,1690854899999,27314989.34888,12455,5649.601,10467112.57663,0
1690854900000,1851.80,1853.18,1850.51,1852.00,10719.126,1690855199999,19848805.34885,8421,5935.823,10991457.14178,0
1690855200000,1851.99,1853.13,1851.32,1852.20,6481.878,1690855499999,12004911.62459,6296,3686.067,6826695.12196,0
1690855500000,1852.20,1852.20,1820.01,1825.05,133383.732,1690855799999,244950183.72901,73925,41124.649,75474849.92080,0
1690855800000,1825.05,1827.75,1808.47,1821.78,193002.692,1690856099999,351362373.24491,100566,89829.073,163574529.24382,0
1690856100000,1821.78,1827.17,1821.23,1826.61,45716.852,1690856399999,83407541.49871,29683,23212.614,42348307.00227,0
1690856400000,1826.60,1827.41,1824.00,1824.00,27237.519,1690856699999,49745192.43686,20191,12414.465,22675345.91044,0
1690856700000,1824.00,1827.40,1824.00,1826.03,17002.052,1690856999999,31046161.74207,12431,9358.243,17086761.75939,0
1690857000000,1826.02,1827.37,1824.28,1826.16,17900.726,1690857299999,32682799.76627,13533,7665.209,13995400.19212,0
1690857300000,1826.15,1827.50,1825.00,1827.00,14918.761,1690857599999,27249853.36161,9308,9176.620,16762638.95127,0
1690857600000,1827.01,1829.90,1826.84,1828.79,18850.927,1690857899999,34467697.54643,12426,12569.979,22980604.62287,0
1690857900000,1828.80,1829.07,1827.23,1828.28,10441.777,1690858199999,19089699.71646,7937,6151.348,11245971.35332,0
1690858200000,1828.27,1828.28,1826.90,1826.90,4641.989,1690858499999,8484037.78955,5340,2065.344,3774922.96643,0
1690858500000,1826.90,1828.32,1826.48,1827.98,5840.688,1690858799999,10673420.40886,5449,3011.318,5502826.82697,0
1690858800000,1827.97,1828.65,1825.24,1827.31,20661.893,1690859099999,37748247.06398,13187,9585.072,17513480.68401,0
1690859100000,1827.31,1827.57,1826.10,1827.38,6454.503,1690859399999,11791158.42630,6236,3580.003,6539889.13405,0
1690859400000,1827.37,1828.33,1827.21,1828.26,5329.405,1690859699999,9741775.10877,5251,2457.982,4492905.08818,0
1690859700000,1828.26,1828.59,1826.88,1827.24,3406.043,1690859999999,6224574.41832,3634,1724.804,3152063.93880,0
1690860000000,1827.24,1827.74,1825.74,1826.59,5327.286,1690860299999,9731084.71564,5110,1660.763,3033709.57838,0
1690860300000,1826.60,1827.36,1825.53,1825.96,5596.405,1690860599999,10220699.92870,6388,2633.979,4810524.02334,0
1690860600000,1825.96,1826.94,1825.19,1825.56,5880.709,1690860899999,10738368.20407,6444,2745.602,5013526.10154,0
1690860900000,1825.55,1826.02,1824.43,1825.11,10670.304,1690861199999,19475610.15660,7894,5167.034,9431140.85440,0
1690861200000,1825.12,1826.00,1824.42,1825.85,6053.629,1690861499999,11049276.56424,6511,3376.310,6162598.26650,0
1690861500000,1825.85,1826.13,1824.59,1825.70,6137.355,1690861799999,11202565.41239,5774,2605.492,4755536.41055,0
1690861800000,1825.70,1826.23,1825.09,1825.55,3821.771,1690862099999,6977318.99714,5190,1936.925,3536247.56174,0
1690862100000,1825.55,1825.93,1824.57,1825.62,5578.016,1690862399999,10182011.75380,5385,2318.636,4232505.03558,0
1690862400000,1825.63,1825.63,1824.09,1824.62,10870.990,1690862699999,19836576.13593,8375,4393.304,8016488.41881,0
1690862700000,1824.62,1824.84,1823.45,1824.18,6984.129,1690862999999,12740534.81715,6507,2977.904,5432235.98507,0
1690863000000,1824.18,1824.46,1822.24,1823.38,10321.737,1690863299999,18819332.14566,6783,3999.855,7293257.20796,0
1690863300000,1823.37,1824.25,1822.86,1823.40,7115.925,1690863599999,12977965.68543,5802,3568.583,6508354.82229,0
1690863600000,1823.40,1823.79,1820.41,1821.98,19021.779,1690863899999,34661473.84726,12846,9995.270,18213258.70523,0
1690863900000,1821.98,1823.02,1821.37,1822.96,6684.582,1690864199999,12181000.02309,5158,4251.331,7747275.29585,0
1690864200000,1822.96,1824.44,1822.05,1824.36,7362.984,1690864499999,13425520.69993,5577,4317.921,7873266.05569,0
1690864500000,1824.36,1826.86,1823.86,1826.45,12429.995,1690864799999,22689020.36481,7907,8063.353,14719282.06817,0
1690864800000,1826.46,1826.84,1825.39,1825.40,5353.609,1690865099999,9777427.02017,4195,2792.978,5100950.84862,0
1690865100000,1825.40,1826.33,1825.30,1825.75,2990.295,1690865399999,5459326.61423,3354,1820.489,3323632.75772,0
1690865400000,1825.76,1826.03,1824.57,1824.84,2998.541,1690865699999,5472889.34900,3109,1093.109,1994990.62265,0
1690865700000,1824.84,1825.34,1824.41,1824.48,2804.314,1690865999999,5117154.59865,2896,1270.434,2318185.36565,0
1690866000000,1824.49,1825.58,1824.09,1825.29,5550.103,1690866299999,10128382.08768,4128,3443.009,6282979.34593,0
1690866300000,1825.28,1825.60,1824.89,1825.08,3187.538,1690866599999,5818270.36272,2941,1248.681,2279243.89704,0
1690866600000,1825.08,1825.09,1824.31,1824.31,2736.410,1690866899999,4993159.93395,3363,1088.456,1986098.12576,0
1690866900000,1824.31,1825.38,1823.90,1825.38,3516.698,1690867199999,6416285.34893,3811,1963.784,3583143.79740,0
1690867200000,1825.40,1826.04,1825.23,1825.90,4423.111,1690867499999,8074917.06186,3446,2400.970,4383274.67336,0
1690867500000,1825.90,1826.09,1825.12,1825.77,2847.171,1690867799999,5197918.15533,3105,1326.369,2421641.67123,0
1690867800000,1825.76,1826.82,1824.83,1826.26,5214.890,1690868099999,9520919.41428,4023,2674.208,4882707.63457,0
1690868100000,1826.26,1827.72,1826.19,1827.51,4461.286,1690868399999,8150564.62478,3439,2910.477,5317366.96801,0
1690868400000,1827.51,1827.59,1826.96,1827.59,2943.920,1690868699999,5379467.48983,3075,1265.527,2312490.34495,0
1690868700000,1827.58,1827.75,1827.05,1827.23,3094.442,1690868999999,5654539.73402,2825,1248.537,2281408.54037,0
1690869000000,1827.22,1828.28,1827.01,1828.21,3960.156,1690869299999,7238463.85682,3372,2487.059,4545934.22273,0
1690869300000,1828.20,1829.27,1828.20,1829.00,7959.217,1690869599999,14556021.36678,4969,4347.790,7951262.08213,0
1690869600000,1829.01,1829.01,1827.04,1828.20,4092.812,1690869899999,7480450.61826,4063,1819.022,3324382.54613,0
1690869900000,1828.19,1828.57,1827.59,1828.37,2930.615,1690870199999,5357286.86397,2892,1406.158,2570523.71631,0
1690870200000,1828.37,1830.20,1828.36,1830.00,6211.178,1690870499999,11364007.78441,5011,3802.143,6956338.46828,0
1690870500000,1830.00,1830.01,1828.80,1829.12,4203.499,1690870799999,7690173.16822,4392,1730.399,3165634.80874,0
1690870800000,1829.12,1829.50,1828.20,1829.50,4074.640,1690871099999,7452045.05571,3464,2235.938,4089421.27382,0
1690871100000,1829.49,1830.84,1829.19,1830.81,6208.148,1690871399999,11362120.37015,4582,3640.186,6662127.23430,0
1690871400000,1830.81,1834.30,1830.61,1834.21,16438.408,1690871699999,30122560.83626,12446,10614.105,19450086.27347,0
