open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719792000000,3436.72,3438.90,3435.33,3435.34,4370.423,1719792299999,15020089.42588,6195,1903.639,6543470.51337,0
1719792300000,3435.33,3438.28,3431.74,3431.75,7393.386,1719792599999,25393666.02223,7888,2166.719,7443002.21478,0
1719792600000,3431.75,3434.56,3430.93,3434.46,4870.903,1719792899999,16719928.91083,6711,3157.311,10838121.89501,0
1719792900000,3434.47,3439.10,3433.63,3437.33,7759.385,1719793199999,26665250.44442,9605,4132.853,14202593.48781,0
1719793200000,3437.32,3441.74,3436.55,3436.75,6122.415,1719793499999,21058576.61126,7301,3848.524,13238144.45153,0
1719793500000,3436.74,3440.91,3435.99,3438.96,2736.292,1719793799999,9408967.05933,4828,1634.700,5621701.13326,0
1719793800000,3438.96,3440.25,3436.22,3439.99,2120.785,1719794099999,7291286.70969,4842,1269.679,4365204.52652,0
1719794100000,3439.99,3441.00,3436.15,3440.13,2777.997,1719794399999,9553360.52662,5315,1590.766,5470929.90718,0
1719794400000,3440.12,3443.54,3439.90,3439.90,3466.888,1719794699999,11932877.77015,5028,2007.244,6908768.10144,0
1719794700000,3439.90,3442.43,3439.00,3439.07,3911.047,1719794999999,13456754.44423,4062,1072.772,3691699.21183,0
1719795000000,3439.07,3441.21,3438.25,3439.88,2758.235,1719795299999,9487252.04447,4324,1093.221,3760406.82225,0
1719795300000,3439.87,3444.54,3438.07,3442.07,4040.659,1719795599999,13905272.58897,4954,2595.925,8934353.86885,0
1719795600000,3442.07,3444.96,3438.76,3444.30,4658.519,1719795899999,16034487.16718,6093,2607.955,8978599.88523,0
1719795900000,3444.30,3463.54,3444.22,3458.65,29213.523,1719796199999,100992016.73499,31325,17636.403,60956450.70489,0
1719796200000,3458.65,3491.99,3457.80,3490.98,80834.968,1719796499999,281276804.99130,73714,49980.200,173902075.66044,0
1719796500000,3490.97,3495.00,3487.01,3492.49,27814.573,1719796799999,97109353.48036,28808,11951.574,41729211.95344,0
1719796800000,3492.49,3499.00,3491.01,3497.76,24499.140,1719797099999,85629847.29907,22325,13237.943,46272242.03041,0
1719797100000,3497.75,3502.34,3493.95,3495.54,20069.202,1719797399999,70213476.58142,22266,9372.601,32793831.68122,0
1719797400000,3495.55,3512.83,3494.59,3505.95,24421.887,1719797699999,85554859.69177,29556,14718.615,51573714.52697,0
1719797700000,3505.96,3508.37,3502.36,3505.16,13958.911,1719797999999,48932299.31732,18991,6119.535,21453428.23627,0
1719798000000,3505.17,3509.29,3505.17,3508.83,7636.312,1719798299999,26783533.96230,12208,3911.161,13717600.46748,0
1719798300000,3508.83,3509.83,3504.09,3508.81,7210.376,1719798599999,25284937.10802,12983,2932.883,10285535.03316,0
1719798600000,3508.81,3514.10,3507.33,3512.74,10101.402,1719798899999,35467335.48431,13916,4539.001,15936878.25854,0
1719798900000,3512.73,3519.66,3512.30,3517.57,26513.582,1719799199999,93231994.02698,21062,18200.326,64001040.11578,0
1719799200000,3517.58,3524.16,3510.18,3511.25,24553.395,1719799499999,86352449.20672,23798,12875.295,45293802.80047,0
1719799500000,3511.26,3516.13,3509.14,3516.12,7576.989,1719799799999,26612718.19504,10793,3407.417,11968606.26574,0
1719799800000,3516.13,3518.37,3488.68,3505.00,33596.899,1719800099999,117778157.92724,30760,10284.023,36044173.75255,0
1719800100000,3505.00,3508.66,3502.75,3506.00,7714.073,1719800399999,27038922.40320,10345,4019.895,14090867.35749,0
1719800400000,3506.00,3507.49,3496.77,3498.63,12459.265,1719800699999,43618909.65884,13625,5809.776,20337358.63326,0
1719800700000,3498.63,3504.04,3498.63,3503.73,4855.291,1719800999999,16999450.69785,7507,2675.904,9369511.62805,0
1719801000000,3503.73,3505.84,3496.98,3498.07,9579.576,1719801299999,33555048.38362,11284,3711.005,13000901.06422,0
1719801300000,3498.08,3500.35,3492.50,3500.28,10590.187,1719801599999,37021982.03173,12636,4435.270,15507974.41742,0
1719801600000,3500.28,3505.72,3500.27,3502.13,8443.838,1719801899999,29575438.77856,10650,4665.386,16340681.46284,0
