1619827200000,2773.16,2780.00,2762.52,2776.22,15151.130,1619827499999,42014386.92633,13198,7628.219,21160902.62267,0
1619827500000,2776.22,2777.33,2768.17,2771.22,7668.032,1619827799999,21260438.83631,7757,3423.531,9491818.26418,0
1619827800000,2771.13,2779.00,2770.61,2774.67,7149.825,1619828099999,19847434.75388,6117,3344.710,9284545.53098,0
1619828100000,2774.67,2776.00,2762.52,2775.49,11208.311,1619828399999,31043344.44309,9686,4654.455,12893342.06792,0
1619828400000,2775.50,2776.61,2772.20,2773.36,3292.231,1619828699999,9133895.00296,4753,1501.121,4164894.96667,0
1619828700000,2773.36,2775.17,2770.41,2773.20,4795.062,1619828999999,13295629.03005,4667,1734.065,4808086.75986,0
1619829000000,2773.20,2774.00,2769.83,2771.31,3068.296,1619829299999,8504543.26109,4400,1276.370,3538012.21070,0
1619829300000,2771.31,2772.12,2768.00,2770.70,4190.168,1619829599999,11606874.35280,4580,2162.829,5991584.26322,0
1619829600000,2770.71,2770.71,2765.62,2768.53,3699.604,1619829899999,10240163.50235,4496,1305.028,3611934.73562,0
1619829900000,2768.54,2774.00,2767.00,2771.84,4443.602,1619830199999,12314258.12622,5142,2178.779,6037958.03539,0
1619830200000,2771.85,2773.55,2763.63,2764.98,3992.656,1619830499999,11046887.34613,5342,1620.113,4483622.23200,0
1619830500000,2764.67,2770.51,2764.66,2770.13,3103.731,1619830799999,8591449.17444,3630,2132.077,5901559.33232,0
1619830800000,2770.13,2770.13,2757.50,2758.36,5286.749,1619831099999,14602908.55821,6305,1884.836,5206103.34292,0
1619831100000,2758.36,2760.43,2754.04,2758.33,6799.460,1619831399999,18745311.24413,6716,3106.044,8564126.38490,0
1619831400000,2758.32,2761.85,2756.00,2761.34,4274.223,1619831699999,11792617.56856,5275,2512.065,6931040.20826,0
1619831700000,2761.33,2764.18,2759.87,2760.80,3484.469,1619831999999,9623785.41138,4143,1552.112,4287070.26933,0
1619832000000,2760.79,2765.65,2760.00,2765.60,3290.506,1619832299999,9090366.46108,4209,1716.571,4742523.94869,0
1619832300000,2765.48,2766.00,2762.91,2765.34,2795.359,1619832599999,7728588.68057,3802,1531.361,4233883.78005,0
1619832600000,2765.34,2766.47,2762.55,2766.24,3132.403,1619832899999,8659612.24235,3340,1579.303,4366104.88809,0
1619832900000,2766.24,2778.00,2766.09,2770.92,10555.180,1619833199999,29271067.78390,8809,5520.929,15308225.53291,0
