1627776000000,2530.37,2533.95,2511.88,2527.62,46037.598,1627776299999,116087874.90525,38320,22413.237,56524126.89368,0
1627776300000,2527.61,2541.00,2527.26,2537.41,22376.877,1627776599999,56739845.50272,20381,12323.253,31243770.07232,0
1627776600000,2537.40,2540.68,2530.50,2534.54,10096.812,1627776899999,25595492.70842,10950,4859.584,12320278.30677,0
1627776900000,2534.98,2545.00,2531.10,2544.55,11986.060,1627777199999,30433474.12301,11879,6811.744,17294778.15583,0
1627777200000,2544.55,2553.54,2543.85,2548.89,18035.413,1627777499999,45964060.34460,17565,10064.141,25650318.79250,0
1627777500000,2548.88,2552.00,2546.50,2550.72,8128.937,1627777799999,20726971.67603,9714,3725.727,9500501.38938,0
1627777800000,2550.64,2556.40,2542.58,2543.88,14367.387,1627778099999,36614268.79652,14209,7160.767,18259087.37286,0
1627778100000,2543.88,2553.00,2543.81,2548.65,9026.108,1627778399999,23006072.53849,8712,5097.316,12993631.77696,0
1627778400000,2548.65,2558.95,2547.20,2557.93,14427.864,1627778699999,36855517.83728,15047,8290.333,21179606.06868,0
1627778700000,2557.94,2571.54,2555.47,2563.00,30892.111,1627778999999,79208192.89686,30356,19057.733,48868352.75980,0
1627779000000,2563.24,2572.00,2561.00,2570.08,11928.277,1627779299999,30604510.86907,12396,6623.341,16997806.16200,0
1627779300000,2570.03,2572.58,2566.70,2569.99,14605.661,1627779599999,37533432.19807,12627,7073.290,18176823.16934,0
1627779600000,2569.99,2573.00,2561.12,2562.98,13404.834,1627779899999,34397242.83018,14666,6112.269,15685365.83866,0
1627779900000,2562.98,2576.93,2562.97,2574.81,16572.398,1627780199999,42624819.86855,17877,11246.216,28928242.99082,0
1627780200000,2574.81,2581.55,2569.00,2573.21,21060.326,1627780499999,54229209.29981,20563,12371.447,31864508.76232,0
1627780500000,2573.14,2576.65,2565.00,2570.75,10797.499,1627780799999,27744757.28853,12248,5005.891,12864383.92250,0
1627780800000,2570.75,2570.98,2555.00,2559.59,17948.804,1627781099999,45972610.64092,16720,7605.662,19481427.87144,0
1627781100000,2559.59,2566.90,2559.58,2562.23,7405.544,1627781399999,18984203.49492,8154,4124.759,10573967.70294,0
1627781400000,2562.23,2566.29,2560.09,2564.81,5955.361,1627781699999,15266265.49581,6689,3139.044,8047514.79173,0
1627781700000,2564.60,2565.90,2559.41,2561.62,4165.548,1627781999999,10675159.33051,6187,1711.782,4387230.43056,0
1627782000000,2561.61,2566.00,2561.61,2564.79,4202.421,1627782299999,10775955.74312,5846,2167.280,5557380.39038,0
1627782300000,2564.78,2567.43,2558.64,2560.57,7319.330,1627782599999,18762914.76744,7884,3007.382,7710514.52614,0
1627782600000,2560.65,2566.66,2560.64,2562.37,5423.445,1627782899999,13906049.78646,6018,3191.989,8184734.00031,0
1627782900000,2562.38,2566.00,2561.00,2565.37,3421.033,1627783199999,8771673.35712,4804,2096.492,5376017.69916,0
1627783200000,2565.38,2571.00,2562.25,2562.92,7944.494,1627783499999,20392056.51721,9113,3855.059,9896666.69871,0
1627783500000,2562.84,2568.39,2562.00,2568.10,4701.636,1627783799999,12061005.75886,6249,2366.034,6070079.12536,0
1627783800000,2568.10,2568.82,2561.05,2561.17,6695.382,1627784099999,17175350.08953,7586,2192.738,5627503.89764,0
1627784100000,2561.31,2567.37,2561.31,2564.78,5194.833,1627784399999,13319715.61946,7135,2732.457,7005506.30105,0
1627784400000,2564.78,2569.80,2564.77,2569.58,5083.816,1627784699999,13052692.78953,6369,3026.291,7770198.32597,0
1627784700000,2569.58,2577.57,2569.30,2575.99,13811.821,1627784999999,35556866.22883,14635,8241.610,21215758.74509,0
1627785000000,2576.00,2578.50,2570.04,2570.71,8840.977,1627785299999,22767905.52592,10876,3199.492,8240866.35288,0
1627785300000,2570.45,2577.88,2570.29,2576.36,5513.484,1627785599999,14194545.68000,7130,3618.118,9314725.55696,0
1627785600000,2576.30,2585.20,2576.30,2584.24,17195.140,1627785899999,44397412.45772,18028,11390.680,29410842.94821,0
1627785900000,2584.25,2588.20,2580.00,2580.64,15057.341,1627786199999,38906359.00510,14907,7481.485,19334914.89413,0
1627786200000,2580.65,2582.48,2574.91,2579.13,10863.386,1627786499999,28008856.69478,11370,4620.291,11913461.04800,0
