open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1725148800000,2511.91,2512.64,2509.24,2512.64,4403.511,1725149099999,11055412.39426,5796,1509.718,3791087.19429,0
1725149100000,2512.64,2514.31,2511.83,2513.08,2727.364,1725149399999,6854371.04413,4222,1212.284,3046743.94604,0
1725149400000,2513.08,2514.66,2512.40,2513.96,2146.468,1725149699999,5395611.64229,3601,1061.246,2667862.04667,0
1725149700000,2513.96,2514.97,2512.38,2512.38,1605.270,1725149999999,4035461.33768,3543,690.106,1734814.10343,0
1725150000000,2512.38,2512.77,2509.42,2509.42,1905.488,1725150299999,4784252.26717,3389,672.374,1688244.62115,0
1725150300000,2509.43,2510.04,2506.20,2506.84,6073.767,1725150599999,15230811.34257,8544,3173.513,7957384.32849,0
1725150600000,2506.83,2507.93,2503.39,2507.19,4738.333,1725150899999,11872670.30436,8265,2284.782,5724817.80838,0
1725150900000,2507.20,2509.66,2507.19,2508.81,1643.067,1725151199999,4121942.65214,3949,1201.340,3013774.86784,0
1725151200000,2508.82,2511.00,2506.34,2506.41,3117.810,1725151499999,7823769.73249,5741,1471.139,3692370.77958,0
1725151500000,2506.41,2508.82,2506.07,2507.51,1129.307,1725151799999,2831774.00997,4598,686.243,1720840.26454,0
1725151800000,2507.50,2509.66,2507.50,2508.19,1547.848,1725152099999,3882787.37798,3818,780.838,1958795.86948,0
1725152100000,2508.19,2509.00,2504.07,2504.47,2301.346,1725152399999,5767629.97646,4502,1121.231,2810484.27250,0
1725152400000,2504.48,2507.06,2504.00,2506.84,1991.322,1725152699999,4989128.38402,3217,1595.953,3998379.53084,0
1725152700000,2506.83,2507.60,2504.04,2504.50,1533.783,1725152999999,3843426.08746,4408,655.627,1643185.93638,0
1725153000000,2504.50,2504.56,2501.85,2502.01,3949.133,1725153299999,9883612.28873,5734,1689.152,4227356.02612,0
1725153300000,2502.02,2503.62,2496.25,2502.59,10309.775,1725153599999,25771651.08538,12208,3717.386,9292779.19440,0
1725153600000,2502.58,2506.59,2502.01,2502.57,2668.837,1725153899999,6683537.54184,5387,1603.768,4016378.50223,0
1725153900000,2502.57,2504.46,2501.79,2503.03,1433.194,1725154199999,3587277.05566,3457,844.407,2113633.27688,0
1725154200000,2503.02,2503.03,2498.80,2499.40,3780.836,1725154499999,9454000.91802,5566,1256.731,3142809.02931,0
1725154500000,2499.40,2501.00,2496.19,2497.77,2386.995,1725154799999,5964582.11688,5575,1074.087,2684073.18747,0
1725154800000,2497.77,2500.49,2496.62,2500.30,2735.061,1725155099999,6832868.21937,5078,1670.831,4174573.91658,0
1725155100000,2500.30,2500.31,2496.25,2497.00,2507.436,1725155399999,6261975.91155,4830,1183.566,2955884.95419,0
1725155400000,2497.00,2497.19,2493.00,2494.64,5335.140,1725155699999,13308199.52319,7867,1394.984,3479968.62762,0
1725155700000,2494.65,2494.85,2492.39,2492.76,4206.550,1725155999999,10487801.58729,5540,1813.098,4520565.32589,0
1725156000000,2492.75,2494.60,2491.09,2492.98,5913.089,1725156299999,14738764.56425,8748,2850.890,7106439.54599,0
1725156300000,2492.98,2493.28,2475.01,2481.89,41111.764,1725156599999,102075540.13268,36080,13290.708,32996851.59980,0
1725156600000,2481.90,2486.73,2479.00,2480.28,7828.233,1725156899999,19438679.57418,13825,4158.159,10325860.23841,0
1725156900000,2480.28,2486.94,2480.12,2484.54,5931.771,1725157199999,14735551.98417,11413,3170.556,7875609.53310,0
1725157200000,2484.53,2484.68,2478.71,2479.23,6062.567,1725157499999,15042265.76924,10819,2270.501,5634098.50623,0
1725157500000,2479.23,2481.45,2476.00,2477.06,8838.368,1725157799999,21907174.19101,14781,3975.744,9854936.23601,0
1725157800000,2477.05,2485.50,2475.03,2482.25,14107.766,1725158099999,34997283.28159,17166,9853.620,24451547.40072,0
1725158100000,2482.25,2487.02,2481.69,2486.02,6299.595,1725158399999,15654752.70960,9700,4057.853,10083788.73060,0
1725158400000,2486.03,2486.36,2478.80,2479.52,7385.614,1725158699999,18338505.96810,8951,2774.420,6890682.14473,0
1725158700000,2479.52,2482.63,2478.92,2481.74,3921.769,1725158999999,9729593.23024,6860,2302.974,5713429.24585,0
1725159000000,2481.73,2486.00,2481.20,2486.00,3473.611,1725159299999,8627791.34238,5997,2506.277,6225392.59979,0
1725159300000,2486.00,2486.59,2485.00,2486.49,2586.723,1725159599999,6430018.57650,5190,1387.820,3449868.87358,0
1725159600000,2486.49,2486.64,2483.88,2485.95,2270.969,1725159899999,5644293.33383,5064,961.019,2388837.38516,0
1725159900000,2485.96,2488.93,2485.50,2487.55,5640.716,1725160199999,14031287.67211,7182,3305.195,8221999.35205,0
1725160200000,2487.55,2494.38,2487.55,2493.61,6445.659,1725160499999,16062851.50574,8488,4617.462,11506777.72162,0
1725160500000,2493.61,2494.66,2488.91,2488.97,6792.835,1725160799999,16931700.29477,9036,3619.538,9022982.32275,0
1725160800000,2488.98,2491.65,2488.23,2490.43,3147.104,1725161099999,7835373.40025,4709,2088.644,5200346.14017,0
1725161100000,2490.43,2491.95,2490.27,2491.24,1724.090,1725161399999,4295172.60655,3116,1239.248,3087292.42344,0
1725161400000,2491.24,2492.50,2488.60,2489.69,3313.409,1725161699999,8253296.20013,4863,951.058,2369531.96972,0
1725161700000,2489.69,2491.11,2489.06,2489.79,1561.034,1725161999999,3886741.81415,3844,763.689,1901529.28256,0
1725162000000,2489.79,2489.80,2487.33,2489.34,2655.819,1725162299999,6608808.07041,3971,1571.715,3911252.09291,0
1725162300000,2489.34,2491.00,2489.33,2489.60,1998.460,1725162599999,4976664.55386,3263,998.285,2485913.60574,0
1725162600000,2489.59,2489.60,2486.00,2486.00,3302.394,1725162899999,8214326.58897,4215,1086.446,2702457.44638,0
1725162900000,2486.00,2488.92,2486.00,2487.76,1899.661,1725163199999,4724899.55323,2806,894.871,2225553.25671,0
1725163200000,2487.76,2488.79,2484.17,2484.86,7632.691,1725163499999,18976517.94477,7833,2875.591,7150012.73349,0
1725163500000,2484.87,2485.64,2475.00,2483.33,19983.366,1725163799999,49568187.25353,15978,6680.449,16575267.75760,0
1725163800000,2483.34,2484.70,2480.15,2482.99,4007.332,1725164099999,9949055.07503,5675,2647.131,6572944.43351,0
1725164100000,2483.00,2483.92,2480.23,2482.51,5025.592,1725164399999,12473443.25438,7475,2641.434,6556150.42471,0
1725164400000,2482.52,2485.00,2481.14,2484.91,2033.668,1725164699999,5050866.50275,3822,1231.806,3059245.59619,0
1725164700000,2484.90,2487.20,2484.90,2486.53,2618.582,1725164999999,6510821.35474,3403,1983.457,4931719.31246,0
1725165000000,2486.52,2489.43,2485.86,2488.99,2096.803,1725165299999,5216723.46569,4739,1496.904,3724333.76975,0
1725165300000,2488.98,2490.00,2488.56,2488.97,2270.085,1725165599999,5651215.69123,3826,1498.048,3729460.65346,0
1725165600000,2488.96,2489.31,2487.28,2487.60,2136.425,1725165899999,5316210.69523,3720,851.763,2119273.03034,0
1725165900000,2487.60,2488.00,2483.70,2483.70,3667.042,1725166199999,9115239.94129,5275,899.505,2235886.71469,0
1725166200000,2483.67,2484.69,2482.00,2483.60,3065.876,1725166499999,7613904.54671,5635,874.676,2172283.71758,0
1725166500000,2483.61,2485.69,2482.12,2485.43,1703.067,1725166799999,4230071.07449,4189,914.902,2272684.45664,0
1725166800000,2485.42,2487.30,2483.71,2483.94,1947.069,1725167099999,4839685.31686,5044,771.216,1917371.58041,0
1725167100000,2483.94,2484.47,2480.47,2481.29,3143.375,1725167399999,7803170.40584,5874,903.841,2243560.83367,0
1725167400000,2481.29,2482.89,2478.60,2482.02,5158.165,1725167699999,12795996.88340,7534,2239.599,5556074.76832,0
1725167700000,2482.02,2483.58,2481.46,2482.12,2050.757,1725167999999,5090926.84808,4311,1027.715,2551257.04077,0
1725168000000,2482.11,2482.11,2476.00,2476.99,9203.633,1725168299999,22813739.04857,12358,3726.937,9238182.72917,0
1725168300000,2477.00,2477.40,2465.00,2471.64,41117.306,1725168599999,101614600.10644,34595,15253.073,37691707.36255,0
1725168600000,2471.64,2474.72,2465.50,2466.28,10436.203,1725168899999,25778007.32768,15317,5680.076,14033510.29997,0
1725168900000,2466.27,2473.17,2457.50,2460.61,37349.913,1725169199999,92043049.74933,29932,18939.633,46691872.27787,0
1725169200000,2460.61,2469.88,2458.03,2465.66,12535.995,1725169499999,30902684.24571,16792,7117.514,17544753.32392,0
1725169500000,2465.66,2470.08,2464.62,2466.00,9788.789,1725169799999,24157535.59113,12305,5328.912,13151664.84487,0
1725169800000,2466.01,2470.04,2458.05,2460.18,20343.733,1725170099999,50120718.99495,18629,8094.348,19947278.46203,0
1725170100000,2460.19,2465.11,2460.18,2463.67,6077.084,1725170399999,14969904.25409,8518,3861.393,9511050.77155,0
1725170400000,2463.67,2469.23,2463.00,2469.19,6903.584,1725170699999,17023819.28916,10663,4239.913,10454797.98875,0
1725170700000,2469.20,2470.71,2468.00,2470.54,7253.287,1725170999999,17912908.07890,9160,3749.938,9260921.02476,0
1725171000000,2470.55,2474.62,2470.54,2471.77,10117.943,1725171299999,25024266.90620,10743,5440.546,13455790.50706,0
1725171300000,2471.76,2473.00,2470.18,2470.94,3222.390,1725171599999,7963627.96886,5727,1541.783,3810290.98538,0
1725171600000,2470.94,2472.00,2468.70,2472.00,3180.127,1725171899999,7854888.65935,5225,1850.788,4571522.26293,0
1725171900000,2472.00,2472.77,2471.00,2472.61,4270.503,1725172199999,10556938.73728,5452,1915.184,4734342.22410,0
1725172200000,2472.60,2474.32,2470.02,2471.00,3324.264,1725172499999,8218334.20717,5619,1527.475,3776657.70866,0
1725172500000,2471.00,2471.61,2469.56,2471.18,2701.781,1725172799999,6674796.80388,4845,1400.233,3459239.67185,0
1725172800000,2471.18,2474.11,2471.11,2474.11,2447.886,1725173099999,6053495.53757,4543,1857.994,4594887.22666,0
1725173100000,2474.10,2476.30,2471.81,2473.87,4895.790,1725173399999,12115718.08222,7339,2998.933,7421522.01642,0
1725173400000,2473.88,2474.94,2472.67,2473.39,2589.943,1725173699999,6406883.48210,4064,1189.713,2943036.66915,0
1725173700000,2473.40,2477.50,2473.00,2475.50,3843.848,1725173999999,9515684.18396,6145,2074.970,5137096.28893,0
1725174000000,2475.50,2479.00,2475.15,2478.06,6251.507,1725174299999,15486924.55911,8087,3891.885,9641836.81422,0
1725174300000,2478.07,2478.53,2473.25,2473.39,3034.346,1725174599999,7510173.19723,4263,682.148,1688332.87554,0
1725174600000,2473.39,2475.82,2473.31,2475.63,2042.477,1725174899999,5053528.64826,3389,826.758,2045655.98370,0
1725174900000,2475.64,2475.74,2473.09,2473.91,2819.655,1725175199999,6976222.51849,4441,1025.248,2536637.29720,0
1725175200000,2474.00,2475.83,2473.80,2474.16,2371.028,1725175499999,5867677.03279,3635,1277.915,3162368.62529,0
1725175500000,2474.15,2475.25,2473.65,2474.23,1019.307,1725175799999,2522023.51104,2395,532.283,1317016.25374,0
1725175800000,2474.23,2477.54,2474.23,2477.07,2377.748,1725176099999,5887217.92815,4426,1505.372,3727150.48384,0
1725176100000,2477.08,2478.60,2475.33,2475.56,2287.898,1725176399999,5667851.84578,4120,1256.828,3113742.14843,0
1725176400000,2475.56,2478.08,2474.62,2478.08,1468.547,1725176699999,3635901.28155,3986,734.924,1819733.82536,0
1725176700000,2478.08,2486.94,2477.42,2483.99,14043.096,1725176999999,34868296.21556,16124,9130.895,22670771.45411,0
1725177000000,2484.11,2487.10,2482.66,2482.66,4209.928,1725177299999,10461036.93815,7089,1881.410,4675538.65871,0
1725177300000,2482.67,2485.63,2481.08,2485.62,4135.087,1725177599999,10267563.76597,6576,2154.863,5350939.21190,0
1725177600000,2485.63,2488.85,2483.37,2483.38,7679.936,1725177899999,19095240.59339,9441,3966.785,9864276.15764,0
1725177900000,2483.39,2483.99,2481.28,2481.83,9376.109,1725178199999,23278265.01647,5676,1286.090,3192882.24471,0
1725178200000,2481.84,2483.50,2481.83,2483.03,1741.720,1725178499999,4324243.34979,3383,1009.314,2505829.15947,0
1725178500000,2483.03,2483.44,2480.77,2480.78,1843.386,1725178799999,4575524.15683,2988,376.806,935546.07848,0
1725178800000,2480.77,2483.37,2480.55,2483.37,2497.473,1725179099999,6197386.27717,4127,1072.615,2661845.84955,0
1725179100000,2483.39,2484.99,2480.82,2480.96,4011.020,1725179399999,9961771.27863,5101,2447.177,6079066.27522,0
1725179400000,2480.97,2481.28,2477.78,2478.84,3597.550,1725179699999,8919624.00637,6798,1173.180,2908968.96940,0
1725179700000,2478.84,2481.93,2478.23,2479.67,2681.566,1725179999999,6651797.42999,4558,1159.548,2876245.46875,0
1725180000000,2479.68,2481.05,2478.55,2479.78,1742.229,1725180299999,4320091.59338,2893,893.861,2216441.31398,0
1725180300000,2479.78,2480.16,2477.00,2478.17,3601.456,1725180599999,8924701.06630,4544,1790.349,4436396.92074,0
1725180600000,2478.18,2479.37,2476.53,2479.08,2308.718,1725180899999,5720758.11453,3995,1273.086,3154470.11746,0
1725180900000,2479.08,2480.00,2477.56,2478.90,1234.321,1725181199999,3060113.25580,2636,685.261,1698885.65467,0
1725181200000,2478.89,2480.40,2477.20,2477.20,2435.161,1725181499999,6037195.42022,3599,708.781,1757142.35388,0
1725181500000,2477.20,2479.85,2476.38,2479.20,1944.108,1725181799999,4816764.80139,3800,1062.294,2632174.41792,0
1725181800000,2479.20,2480.93,2478.90,2480.00,1759.621,1725182099999,4363437.71575,3185,1238.950,3072322.96114,0
1725182100000,2480.01,2484.50,2479.76,2483.26,3303.501,1725182399999,8200379.31206,4642,2159.811,5361530.46482,0
1725182400000,2483.26,2485.98,2482.74,2485.17,2862.729,1725182699999,7112465.06318,4781,1682.501,4180156.33480,0
1725182700000,2485.16,2485.17,2482.51,2485.12,2005.194,1725182999999,4980841.07560,3572,938.637,2331436.88764,0
1725183000000,2485.13,2488.41,2484.51,2488.32,7776.037,1725183299999,19342339.68917,7239,6101.691,15177885.18715,0
1725183300000,2488.32,2491.96,2488.23,2489.69,9252.487,1725183599999,23040796.57330,9764,6144.795,15301742.75473,0
1725183600000,2489.69,2491.00,2486.79,2488.13,4605.786,1725183899999,11461869.07722,6112,1484.586,3694353.34202,0
1725183900000,2488.13,2488.85,2481.01,2483.25,12022.540,1725184199999,29877281.48429,9231,2143.440,5326532.42845,0
1725184200000,2483.28,2484.75,2481.72,2483.00,3286.312,1725184499999,8160684.85457,5200,1906.146,4733128.58455,0
1725184500000,2483.00,2484.11,2482.55,2482.78,1884.592,1725184799999,4680446.61410,3290,761.306,1890546.20656,0
1725184800000,2482.78,2483.86,2481.50,2483.20,1767.612,1725185099999,4388579.10584,3316,925.448,2297741.40180,0
1725185100000,2483.19,2483.21,2475.05,2478.76,7493.833,1725185399999,18573705.93348,9992,2745.657,6804880.21607,0
1725185400000,2478.75,2478.80,2476.00,2476.41,3313.497,1725185699999,8208083.99242,5917,1673.466,4145180.03625,0
1725185700000,2476.41,2478.74,2475.30,2478.48,5413.393,1725185999999,13409065.79657,5837,3422.075,8477406.31998,0
1725186000000,2478.47,2478.47,2470.66,2471.38,8419.355,1725186299999,20830460.85912,9280,2347.478,5807553.14450,0
1725186300000,2471.37,2475.76,2470.74,2472.76,9428.302,1725186599999,23314950.49281,9593,4477.852,11075277.40187,0
1725186600000,2472.76,2474.12,2468.98,2470.79,9438.733,1725186899999,23323272.85374,10634,3448.344,8521056.20773,0
1725186900000,2470.79,2471.93,2466.35,2468.45,6747.541,1725187199999,16656841.33218,8649,2968.384,7328023.32490,0
1725187200000,2468.45,2471.75,2468.01,2471.20,3903.158,1725187499999,9639528.25465,6156,2584.645,6383426.68188,0
1725187500000,2471.19,2473.37,2470.52,2470.59,4043.332,1725187799999,9995760.95409,4990,2602.435,6433997.13660,0
1725187800000,2470.59,2472.04,2469.29,2472.03,2185.603,1725188099999,5399370.94266,4051,1163.398,2874036.98809,0
1725188100000,2472.04,2472.04,2461.44,2463.86,14051.956,1725188399999,34637522.57526,13499,4385.217,10807060.90276,0
