open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1746057600000,1792.71,1794.79,1791.55,1794.75,8525.927,1746057899999,15286785.60064,6932,4412.160,7910566.95639,0
1746057900000,1794.74,1796.48,1794.20,1796.40,12220.945,1746058199999,21944558.68687,8964,7681.723,13793683.90836,0
1746058200000,1796.39,1798.15,1793.84,1794.69,12434.439,1746058499999,22336751.09684,8952,4716.729,8473655.05218,0
1746058500000,1794.70,1796.00,1792.14,1794.22,9819.600,1746058799999,17613923.57055,7193,4009.466,7193557.82664,0
1746058800000,1794.22,1795.38,1793.05,1794.38,5614.565,1746059099999,10074192.05895,5663,2521.649,4524884.36803,0
1746059100000,1794.37,1796.16,1793.36,1793.58,3162.642,1746059399999,5675507.02662,4321,1876.069,3366738.64995,0
1746059400000,1793.58,1794.21,1792.20,1793.45,4730.925,1746059699999,8482872.74115,6387,2385.391,4277198.76660,0
1746059700000,1793.45,1795.00,1793.14,1794.20,5016.325,1746059999999,8999543.11589,5265,3123.034,5602614.54750,0
1746060000000,1794.20,1796.17,1794.20,1795.02,3478.474,1746060299999,6245168.08321,4374,1924.587,3455460.32851,0
1746060300000,1795.01,1797.64,1794.92,1796.32,5695.757,1746060599999,10232814.76788,6349,3702.824,6652218.68624,0
1746060600000,1796.32,1797.30,1795.81,1796.52,4447.970,1746060899999,7992032.18666,4218,2001.004,3595350.75644,0
1746060900000,1796.52,1796.99,1794.99,1796.88,3786.762,1746061199999,6799538.52503,4119,1373.734,2466628.96327,0
1746061200000,1796.87,1803.53,1796.87,1801.27,21094.161,1746061499999,37978904.08439,12726,14202.950,25573589.33419,0
1746061500000,1801.26,1806.27,1799.88,1803.24,23334.702,1746061799999,42081100.97142,17600,12885.793,23241164.95597,0
1746061800000,1803.24,1803.76,1800.75,1802.08,8972.927,1746062099999,16170570.54212,8230,3037.205,5473911.67706,0
1746062100000,1802.08,1806.01,1801.83,1803.24,14376.166,1746062399999,25943603.14070,11096,8251.695,14891650.07206,0
1746062400000,1803.24,1805.00,1800.84,1800.85,8687.919,1746062699999,15665989.89897,8080,4242.614,7651288.81849,0
1746062700000,1800.84,1802.39,1800.06,1801.11,7243.205,1746062999999,13046197.32605,6076,2844.471,5123796.58142,0
1746063000000,1801.10,1804.00,1800.84,1803.83,4976.720,1746063299999,8971300.38590,6208,2349.382,4235147.66138,0
1746063300000,1803.84,1805.20,1801.63,1801.63,7130.410,1746063599999,12862558.55315,7425,3070.344,5539245.88707,0
1746063600000,1801.63,1803.25,1799.25,1802.92,12953.116,1746063899999,23322219.02622,9876,6554.733,11802344.96807,0
1746063900000,1802.92,1803.25,1800.12,1800.54,5801.739,1746064199999,10453515.11306,6702,2307.960,4158721.42899,0
1746064200000,1800.54,1808.00,1800.31,1807.62,13442.330,1746064499999,24258476.12996,10711,8682.297,15669800.97621,0
1746064500000,1807.62,1810.00,1807.09,1809.22,21617.518,1746064799999,39096737.59237,18442,11120.708,20113332.88284,0
1746064800000,1809.23,1810.97,1806.27,1808.00,21037.055,1746065099999,38053291.64055,18071,9814.291,17753492.90640,0
1746065100000,1808.00,1814.90,1807.14,1812.55,31525.208,1746065399999,57142565.03250,22986,18671.924,33845453.41849,0
1746065400000,1812.55,1815.93,1808.79,1809.49,22780.035,1746065699999,41305418.98429,16291,9682.825,17561279.29115,0
1746065700000,1809.49,1815.00,1809.49,1813.96,20015.066,1746065999999,36272279.31290,13666,12839.191,23267237.64609,0
1746066000000,1813.96,1814.91,1810.97,1811.76,10231.491,1746066299999,18549604.33130,9519,3972.201,7201019.70279,0
1746066300000,1811.77,1814.66,1811.40,1814.48,9398.468,1746066599999,17039849.06930,8560,5367.230,9731116.28146,0
1746066600000,1814.48,1815.42,1811.72,1812.20,13319.669,1746066899999,24154833.45783,10163,6370.517,11553508.91621,0
1746066900000,1812.21,1818.18,1812.20,1816.25,26592.372,1746067199999,48309649.07565,17622,15585.222,28314685.90737,0
1746067200000,1816.24,1817.55,1811.62,1813.26,18234.955,1746067499999,33082024.68288,12481,7852.799,14242674.93906,0
1746067500000,1813.27,1813.88,1810.59,1811.28,13101.998,1746067799999,23744532.24462,10773,6369.120,11543786.87870,0
1746067800000,1811.29,1812.72,1807.09,1808.00,21240.873,1746068099999,38432839.64576,13460,6854.414,12402237.03802,0
1746068100000,1808.01,1808.95,1805.23,1806.76,23448.074,1746068399999,42371403.65612,15808,7555.661,13653714.76901,0
1746068400000,1806.76,1809.90,1805.51,1809.59,11894.268,1746068699999,21500767.53146,9682,5808.682,10501497.17799,0
